problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty_label,similar_domain,similar_subtopic,similar_difficulty_label
MATHNET-0dyh,MATHNET-0925,0.9328001247388996,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0axv,MATHNET-043v,0.9324146119250706,1,Algebra,Algebraic Expressions,Easy,Algebra,Equations and Inequalities | Intermediate Algebra,Easy
MATHNET-043v,MATHNET-0axv,0.9324146119250706,1,Algebra,Equations and Inequalities | Intermediate Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-067b,MATHNET-0bml,0.9318695941468508,2,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0bml,MATHNET-067b,0.9318695941468508,2,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0e08,MATHNET-0b1m,0.9317751420480292,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0b1m,MATHNET-0e08,0.9317751420480292,1,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0axe,MATHNET-0apd,0.9315122580762768,2,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0apd,MATHNET-0axe,0.9315122580762768,1,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Easy
MATHNET-06j5,MATHNET-0j0k,0.93110411365532,1,Discrete Mathematics,Combinatorics,Medium,Discrete Mathematics,Combinatorics | Graph Theory,Medium
MATHNET-0j0k,MATHNET-06j5,0.93110411365532,1,Discrete Mathematics,Combinatorics | Graph Theory,Medium,Discrete Mathematics,Combinatorics,Medium
MATHNET-0cnn,MATHNET-06x6,0.9308584744870024,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-06x6,MATHNET-0cnn,0.9308584744870024,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0dmc,MATHNET-05jg,0.9305048186121074,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05jg,MATHNET-0dmc,0.9305048186121074,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-07oo,MATHNET-0gqo,0.9284113034562252,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gqo,MATHNET-07oo,0.9284113034562252,2,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0cm5,MATHNET-0ing,0.9275438752057772,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0ing,MATHNET-0cm5,0.9275438752057772,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0gle,MATHNET-06x6,0.9271811482929272,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-06x6,MATHNET-0gle,0.9271811482929272,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-077k,MATHNET-05e9,0.927171428299047,1,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-05e9,MATHNET-077k,0.927171428299047,2,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-060t,MATHNET-05qn,0.9271212194185848,2,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic | Residues and Primitive Roots,Hard
MATHNET-05qn,MATHNET-060t,0.9271212194185848,2,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic | Residues and Primitive Roots,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,Hard
MATHNET-06y2,MATHNET-077k,0.9258429072165226,2,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-077k,MATHNET-06y2,0.9258429072165226,2,Algebra,Algebraic Expressions,Very Hard,Algebra,Algebraic Expressions,Very Hard
MATHNET-02dy,MATHNET-0bg5,0.9248574389153744,2,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0bg5,MATHNET-02dy,0.9248574389153744,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-090m,MATHNET-0bzc,0.9217556063702214,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0bzc,MATHNET-090m,0.9217556063702214,3,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0g61,MATHNET-06c9,0.9203319854681724,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-06c9,MATHNET-0g61,0.9203319854681724,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-00hy,MATHNET-0dps,0.9197195164651446,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-0dps,MATHNET-00hy,0.9197195164651446,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-0ii2,MATHNET-0dw6,0.9196028137680812,3,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,Easy,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Easy
MATHNET-0dw6,MATHNET-0ii2,0.9196028137680812,2,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Easy,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,Easy
MATHNET-02kg,MATHNET-02jw,0.9192597383545096,1,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-02jw,MATHNET-02kg,0.9192597383545096,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0doe,MATHNET-0h3f,0.9180942966612994,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0h3f,MATHNET-0doe,0.9180942966612994,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0ads,MATHNET-0fyx,0.91799780832383,3,Algebra,Algebraic Expressions,Easy,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy
MATHNET-0fyx,MATHNET-0ads,0.91799780832383,1,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0dxz,MATHNET-04vh,0.917002691459834,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-04vh,MATHNET-0dxz,0.917002691459834,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0cm5,MATHNET-05dg,0.9166684997473415,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-05dg,MATHNET-0cm5,0.9166684997473415,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-07oo,MATHNET-0d0s,0.9160558719908988,2,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0d0s,MATHNET-07oo,0.9160558719908988,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0lgk,MATHNET-0d0v,0.9153674021279552,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0d0v,MATHNET-0lgk,0.9153674021279552,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-064l,MATHNET-05yo,0.9144647257517152,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05yo,MATHNET-064l,0.9144647257517152,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0gan,MATHNET-0dvx,0.91381849920153,1,Algebra | Number Theory,Algebraic Expressions | Other | Prealgebra / Basic Algebra,Medium,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,Medium
MATHNET-0dvx,MATHNET-0gan,0.91381849920153,1,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,Medium,Algebra | Number Theory,Algebraic Expressions | Other | Prealgebra / Basic Algebra,Medium
MATHNET-05g5,MATHNET-0cr9,0.9138021023430656,2,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0cr9,MATHNET-05g5,0.9138021023430656,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-05dk,MATHNET-0glc,0.913529374212739,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0glc,MATHNET-05dk,0.913529374212739,3,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0apd,MATHNET-0gii,0.9135240714537018,2,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Intermediate Algebra,Easy
MATHNET-0gii,MATHNET-0apd,0.9135240714537018,2,Algebra,Algebraic Expressions | Intermediate Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-09z8,MATHNET-0aj5,0.913141833395506,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0aj5,MATHNET-09z8,0.913141833395506,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0hn5,MATHNET-0h8n,0.9129318832433428,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Easy
MATHNET-0h8n,MATHNET-0hn5,0.9129318832433428,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Medium
MATHNET-0dpx,MATHNET-0dyh,0.9116157072464618,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0dyh,MATHNET-0dpx,0.9116157072464618,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0ikl,MATHNET-02f2,0.911002437513794,2,Geometry,Plane Geometry,Easy,Geometry,Solid Geometry,Easy
MATHNET-02f2,MATHNET-0ikl,0.911002437513794,2,Geometry,Solid Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-09cc,MATHNET-01os,0.910838278397433,2,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Easy,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,Easy
MATHNET-01os,MATHNET-09cc,0.910838278397433,1,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,Easy,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,Easy
MATHNET-0dmc,MATHNET-00lt,0.9105463714520924,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00lt,MATHNET-0dmc,0.9105463714520924,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-09tk,MATHNET-05yo,0.9095871720540912,4,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Hard
MATHNET-05yo,MATHNET-09tk,0.9095871720540912,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Medium
MATHNET-0217,MATHNET-0akr,0.907914541346841,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0akr,MATHNET-0217,0.907914541346841,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-08o1,MATHNET-06nq,0.9072394691968144,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-06nq,MATHNET-08o1,0.9072394691968144,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03e9,MATHNET-00ny,0.9071446913915726,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-00ny,MATHNET-03e9,0.9071446913915726,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,Very Hard
MATHNET-0ia7,MATHNET-0b1j,0.9071078739573312,3,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0b1j,MATHNET-0ia7,0.9071078739573312,2,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-090m,MATHNET-06ke,0.9067383686352036,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-06ke,MATHNET-090m,0.9067383686352036,3,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0fti,MATHNET-0g61,0.9052443917018488,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0g61,MATHNET-0fti,0.9052443917018488,2,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0bmx,MATHNET-0k97,0.9050686461929824,4,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization,Medium
MATHNET-0k97,MATHNET-0bmx,0.9050686461929824,2,Number Theory,Diophantine Equations | Divisibility / Factorization,Medium,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,Medium
MATHNET-024k,MATHNET-022e,0.9048668208812336,1,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Prealgebra / Basic Algebra,Medium
MATHNET-022e,MATHNET-024k,0.9048668208812336,1,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Prealgebra / Basic Algebra,Medium
MATHNET-0d0s,MATHNET-0gqo,0.9048250369524572,2,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gqo,MATHNET-0d0s,0.9048250369524572,3,Algebra,Equations and Inequalities,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-0cnn,MATHNET-0gle,0.9047046800022278,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0gle,MATHNET-0cnn,0.9047046800022278,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00lt,MATHNET-0fg1,0.9041223109744188,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0fg1,MATHNET-00lt,0.9041223109744188,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0fre,MATHNET-0fjo,0.9039998087216502,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0fjo,MATHNET-0fre,0.9039998087216502,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0akr,MATHNET-0455,0.9037703461298732,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0455,MATHNET-0akr,0.9037703461298732,2,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0g3p,MATHNET-05yo,0.9037470943482206,4,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Hard
MATHNET-05yo,MATHNET-0g3p,0.9037470943482206,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Medium
MATHNET-0acd,MATHNET-0hz2,0.9037253449293547,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium,Algebra,Algebraic Expressions,Easy
MATHNET-0hz2,MATHNET-0acd,0.9037253449293547,4,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium
MATHNET-0g61,MATHNET-0f3n,0.9037101611998556,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f3n,MATHNET-0g61,0.9037101611998556,3,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-02uo,MATHNET-05i6,0.9037093812687752,2,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-05i6,MATHNET-02uo,0.9037093812687752,1,Algebra,Algebraic Expressions,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0h61,MATHNET-020e,0.9037083387472123,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-020e,MATHNET-0h61,0.9037083387472123,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-02zm,MATHNET-0fid,0.9036863207409754,2,Number Theory,Divisibility / Factorization,Medium,Number Theory,Divisibility / Factorization | Modular Arithmetic,Medium
MATHNET-0fid,MATHNET-02zm,0.9036863207409754,1,Number Theory,Divisibility / Factorization | Modular Arithmetic,Medium,Number Theory,Divisibility / Factorization,Medium
MATHNET-0dmc,MATHNET-0fg1,0.9035549325163986,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0fg1,MATHNET-0dmc,0.9035549325163986,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0h3p,MATHNET-0ig6,0.9033711260136852,1,Discrete Mathematics,Combinatorics | Graph Theory,Easy,Discrete Mathematics,Combinatorics,Easy
MATHNET-0ig6,MATHNET-0h3p,0.9033711260136852,4,Discrete Mathematics,Combinatorics,Easy,Discrete Mathematics,Combinatorics | Graph Theory,Easy
MATHNET-0dyh,MATHNET-0dil,0.90296891649393,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0dil,MATHNET-0dyh,0.90296891649393,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05yo,MATHNET-00lt,0.9029318238525224,8,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00lt,MATHNET-05yo,0.9029318238525224,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0h10,MATHNET-03nj,0.9027839122949638,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03nj,MATHNET-0h10,0.9027839122949638,1,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-08kv,MATHNET-0ibi,0.9027242966470796,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0ibi,MATHNET-08kv,0.9027242966470796,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0fyx,MATHNET-067b,0.9017921577495612,2,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy
MATHNET-067b,MATHNET-0fyx,0.9017921577495612,3,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy
MATHNET-02x1,MATHNET-0h46,0.901790920436298,1,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0h46,MATHNET-02x1,0.901790920436298,3,Algebra,Algebraic Expressions,Easy,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,Easy
MATHNET-03qq,MATHNET-00h0,0.9013276022269224,3,Discrete Mathematics,Combinatorics,Very Hard,Discrete Mathematics,Combinatorics | Graph Theory,Very Hard
MATHNET-00h0,MATHNET-03qq,0.9013276022269224,1,Discrete Mathematics,Combinatorics | Graph Theory,Very Hard,Discrete Mathematics,Combinatorics,Very Hard
MATHNET-0fvr,MATHNET-090w,0.9003736144499995,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-090w,MATHNET-0fvr,0.9003736144499995,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0fg1,MATHNET-05yo,0.9002984128169101,6,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-05yo,MATHNET-0fg1,0.9002984128169101,9,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0gle,MATHNET-0d0v,0.9002293547377879,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0d0v,MATHNET-0gle,0.9002293547377879,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0bow,MATHNET-04u6,0.9000207356354661,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-04u6,MATHNET-0bow,0.9000207356354661,1,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-0fev,MATHNET-0gtj,0.899990719074511,3,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities,Easy
MATHNET-0gtj,MATHNET-0fev,0.899990719074511,3,Algebra,Equations and Inequalities,Easy,Algebra,Equations and Inequalities | Intermediate Algebra | Prealgebra / Basic Algebra,Easy
MATHNET-05jg,MATHNET-0fg1,0.899585917089627,5,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0fg1,MATHNET-05jg,0.899585917089627,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0784,MATHNET-090m,0.8994281336127686,3,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-090m,MATHNET-0784,0.8994281336127686,3,Geometry,Plane Geometry,Very Hard,Geometry,Plane Geometry,Very Hard
MATHNET-095q,MATHNET-0g1b,0.8990101280722684,2,Geometry,Solid Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0g1b,MATHNET-095q,0.8990101280722684,2,Geometry,Plane Geometry,Hard,Geometry,Solid Geometry,Hard
MATHNET-0est,MATHNET-08y6,0.898007894136581,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-08y6,MATHNET-0est,0.898007894136581,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-0lgk,MATHNET-0gle,0.8976991007699711,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0gle,MATHNET-0lgk,0.8976991007699711,4,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-08x7,MATHNET-0ia7,0.897093712061634,1,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0ia7,MATHNET-08x7,0.897093712061634,4,Algebra,Algebraic Expressions,Easy,Algebra,Algebraic Expressions,Easy
MATHNET-0fyx,MATHNET-0bml,0.8966562849049134,3,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy,Algebra,Prealgebra / Basic Algebra,Easy
MATHNET-0bml,MATHNET-0fyx,0.8966562849049134,5,Algebra,Prealgebra / Basic Algebra,Easy,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,Easy
MATHNET-01u2,MATHNET-0212,0.8965199971478028,1,Discrete Mathematics,Combinatorics,Very Hard,Discrete Mathematics,Combinatorics,Very Hard
MATHNET-0212,MATHNET-01u2,0.8965199971478028,2,Discrete Mathematics,Combinatorics,Very Hard,Discrete Mathematics,Combinatorics,Very Hard
MATHNET-0d0v,MATHNET-0cnn,0.8962422672257631,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0cnn,MATHNET-0d0v,0.8962422672257631,3,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-064l,MATHNET-0dmc,0.8949955037941568,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0dmc,MATHNET-064l,0.8949955037941568,7,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-03nj,MATHNET-00s2,0.8946891721297481,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-00s2,MATHNET-03nj,0.8946891721297481,2,Geometry,Plane Geometry,Hard,Geometry,Plane Geometry,Hard
MATHNET-0g3p,MATHNET-07yc,0.8946714300554807,5,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-07yc,MATHNET-0g3p,0.8946714300554807,3,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-05vy,MATHNET-05jo,0.893857486418107,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-05jo,MATHNET-05vy,0.893857486418107,1,Geometry,Plane Geometry,Medium,Geometry,Plane Geometry,Medium
MATHNET-024k,MATHNET-0egg,0.893416134341103,2,Algebra,Prealgebra / Basic Algebra,Medium,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium
MATHNET-0egg,MATHNET-024k,0.893416134341103,1,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,Medium,Algebra,Prealgebra / Basic Algebra,Medium
MATHNET-0hfw,MATHNET-0f88,0.8928451411084419,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
MATHNET-0f88,MATHNET-0hfw,0.8928451411084419,1,Geometry,Plane Geometry,Easy,Geometry,Plane Geometry,Easy
